location_id,AddressNumber,StreetNamePreDirectional,StreetNamePreType,StreetName,StreetNamePostType,StreetNamePostDirectional,county,address_1,address_2,city,state,zip,state_abbr,location_source_value,latitude,longitude,geometry,Nominatim_address,Primary RUCA Code 2010,rural,tribal,rural_tribal
36834,172,,,Division,Street,,Pike County,172 Division St,,Pikeville,Kentucky,41501,KY,"172 DIVISION ST, PIKEVILLE, KY 41501",37.47861744675402,-82.51675737498536,POINT (-82.51675737498536 37.47861744675402),"172,  Division Street , Pikeville, Pike County, Kentucky, 41501, United States",7.0,1,0,0
27940,4604,,Us Highway,60,,West,Union County,4604 Us Highway 60 West,,Morganfield,Kentucky,42437,KY,"4604 US HIGHWAY 60 WEST, MORGANFIELD, KY 42437",37.62879646,-87.94765598,POINT (-87.94765597999999 37.62879646),"4604, Us Highway 60  West, Morganfield, Union County, Kentucky, 42437, United States",10.0,1,0,0
40566,2931,,,Pindell,Avenue,,Jefferson County,2931 Pindell Ave,,Louisville,Kentucky,40217,KY,"2931 PINDELL AVE, LOUISVILLE, KY 40217",38.209026341821314,-85.73117856173901,POINT (-85.73117856173901 38.20902634182131),"2931,  Pindell Avenue , Louisville, Jefferson County, Kentucky, 40217, United States",1.0,0,0,0
40555,7813,,,Shelbyville,Road,,Jefferson County,7813 Shelbyville Rd,,Louisville,Kentucky,40222,KY,"7813 SHELBYVILLE RD, LOUISVILLE, KY 40222",38.25030488072864,-85.6083751658325,POINT (-85.6083751658325 38.25030488072864),"7813,  Shelbyville Road , Louisville, Jefferson County, Kentucky, 40222, United States",1.0,0,0,0
19413,221,West,,Fifth,Street,,Marshall County,221 West Fifth Street,,Benton,Kentucky,42025,KY,"221 West Fifth Street, Benton, Kentucky 42025",36.866754,-88.359371,POINT (-88.359371 36.866754),"221,West  Fifth Street , Benton, Marshall County, Kentucky, 42025, United States",7.0,1,0,0
41821,400,,,Raider,Way,,McCreary County,400 Raider Way,,Stearns,Kentucky,42647,KY,"400 RAIDER WAY, STEARNS, KY 42647",36.70660497423874,-84.46360227842632,POINT (-84.46360227842632 36.70660497423874),"400,  Raider Way , Stearns, McCreary County, Kentucky, 42647, United States",10.0,1,0,0
36872,204,West,,Fourth,Street,,Laurel County,204 West Fourth Street,,London,Kentucky,40741,KY,"204 WEST FOURTH STREET, LONDON, KY 40741",37.12735330517158,-84.08405948548294,POINT (-84.08405948548294 37.12735330517158),"204,West  Fourth Street , London, Laurel County, Kentucky, 40741, United States",4.0,1,0,0
36833,200,,,Justice,Drive,,Perry County,200 Justice Dr,,Hazard,Kentucky,41701,KY,"200 JUSTICE DR, HAZARD, KY 41701",37.29878260246168,-83.21576947442063,POINT (-83.21576947442063 37.29878260246168),"200,  Justice Drive , Hazard, Perry County, Kentucky, 41701, United States",10.0,1,0,0
28107,23,,,Isaac,Street,,Plymouth County,23 Isaac Street,,Middleborough,Massachusetts,2346,MA,"23 ISAAC STREET, MIDDLEBOROUGH, MA 02346",41.9016797400001,-70.91603352,POINT (-70.91603352 41.9016797400001),"23,  Isaac Street , Middleborough, Plymouth County, Massachusetts, 2346, United States",1.0,0,0,0
1838,333,,,Pleasant,Street,,Worcester County,333 Pleasant St,,Worcester,Massachusetts,1609,MA,"333 PLEASANT ST, WORCESTER, MA 01609",42.26383599972595,-71.81407599991512,POINT (-71.81407599991512 42.26383599972595),"333,  Pleasant Street , Worcester, Worcester County, Massachusetts, 1609, United States",1.0,0,0,0
1629,870,,,Cummins,Highway,,Suffolk County,870 Cummins Hwy,,Mattapan,Massachusetts,2126,MA,"870 CUMMINS HWY, MATTAPAN, MA 02126",42.269182000195336,-71.0963410001353,POINT (-71.0963410001353 42.26918200019534),"870,  Cummins Highway , Mattapan, Suffolk County, Massachusetts, 2126, United States",1.0,0,0,0
28057,75,,,Francis,Street,,Suffolk County,75 Francis Street,,Boston,Massachusetts,2115,MA,"75 FRANCIS STREET, BOSTON, MA 02115",42.3359,-71.1068,POINT (-71.10680000000001 42.3359),"75,  Francis Street , Boston, Suffolk County, Massachusetts, 2115, United States",1.0,0,0,0
1804,335,,,Ames,Street,,Essex County,335 Ames St,,Lawrence,Massachusetts,1841,MA,"335 AMES ST, LAWRENCE, MA 01841",42.70439900029725,-71.18315700002114,POINT (-71.18315700002114 42.70439900029725),"335,  Ames Street , Lawrence, Essex County, Massachusetts, 1841, United States",1.0,0,0,0
1062,38,,,Elton,Avenue,,Middlesex County,38 Elton Ave,,Watertown,Massachusetts,2472,MA,"38 ELTON AVE, WATERTOWN, MA 02472",42.3693410000367,-71.15835599994176,POINT (-71.15835599994176 42.3693410000367),"38,  Elton Avenue , Watertown, Middlesex County, Massachusetts, 2472, United States",1.0,0,0,0
1610,23,,,Edgewater,Drive,,Suffolk County,23 Edgewater Dr,,Mattapan,Massachusetts,2126,MA,"23 EDGEWATER DR, MATTAPAN, MA 02126",42.26630800003666,-71.09556899965823,POINT (-71.09556899965823 42.26630800003666),"23,  Edgewater Drive , Mattapan, Suffolk County, Massachusetts, 2126, United States",1.0,0,0,0
1417,197,,,Littleton,Road,,Middlesex County,197 Littleton Rd,BLDG A,Chelmsford,Massachusetts,1824,MA,"197 LITTLETON RD BLDG A, CHELMSFORD, MA 01824",42.58822500001004,-71.376333000439,POINT (-71.376333000439 42.58822500001004),"197,  Littleton Road , Chelmsford, Middlesex County, Massachusetts, 1824, United States",1.0,0,0,0
1122,219,,,Florence,Road,,Hampshire County,219 Florence Rd,,Florence,Massachusetts,1062,MA,"219 FLORENCE RD, FLORENCE, MA 01062",42.32267900017496,-72.67630700021897,POINT (-72.67630700021897 42.32267900017496),"219,  Florence Road , Florence, Hampshire County, Massachusetts, 1062, United States",1.0,0,0,0
28100,222,,,State,Street,,Hampden County,222 State Street,,Ludlow,Massachusetts,1056,MA,"222 STATE STREET, LUDLOW, MA 01056",42.1557759400001,-72.4720773399999,POINT (-72.4720773399999 42.1557759400001),"222,  State Street , Ludlow, Hampden County, Massachusetts, 1056, United States",1.0,0,0,0
1223,201,,,King,Street,,Hampden County,201 King St,,Springfield,Massachusetts,1109,MA,"201 KING ST, SPRINGFIELD, MA 01109",42.105230999727375,-72.56400800018837,POINT (-72.56400800018837 42.10523099972738),"201,  King Street , Springfield, Hampden County, Massachusetts, 1109, United States",1.0,0,0,0
34428,11651,,,Nebel,Street,,Montgomery County,11651 Nebel St,,Rockville,Maryland,20852,MD,"11651 NEBEL ST, ROCKVILLE, MD 20852",39.047494501034826,-77.10436725449634,POINT (-77.10436725449634 39.04749450103483),"11651,  Nebel Street , Rockville, Montgomery County, Maryland, 20852, United States",1.0,0,0,0
25947,298,East,,Main,Street,,Allegany County,298 East Main Street,,Frostburg,Maryland,21532,MD,"298 East Main Street, Frostburg, MD 21532",39.65235371851431,-78.9153683384511,POINT (-78.9153683384511 39.65235371851431),"298,East  Main Street , Frostburg, Allegany County, Maryland, 21532, United States",1.0,0,0,0
40646,680,,,Evergreen,Road,,Anne Arundel County,680 Evergreen Rd,,Crownsville,Maryland,21032,MD,"680 EVERGREEN RD, CROWNSVILLE, MD 21032",39.06469789128095,-76.6063999936594,POINT (-76.60639999365939 39.06469789128095),"680,  Evergreen Road , Crownsville, Anne Arundel County, Maryland, 21032, United States",1.0,0,0,0
34600,18800,,,Roxbury,Road,,Washington County,18800 Roxbury Road,,Hagerstown,Maryland,21746,MD,"18800 ROXBURY ROAD, HAGERSTOWN, MD 21746",39.56520710515719,-77.72279572936687,POINT (-77.72279572936687 39.56520710515719),"18800,  Roxbury Road , Hagerstown, Washington County, Maryland, 21746, United States",1.0,0,0,0
40742,3989,,,Buckeystown,Pike,,Frederick County,3989 Buckeystown Pike,,Buckeystown,Maryland,21717,MD,"3989 BUCKEYSTOWN PIKE, BUCKEYSTOWN, MD 21717",39.404566841847696,-77.44064285659577,POINT (-77.44064285659577 39.4045668418477),"3989,  Buckeystown Pike , Buckeystown, Frederick County, Maryland, 21717, United States",1.0,0,0,0
18232,1525,,,Greenspring Valley,Road,,Baltimore County,1525 Greenspring Valley Rd,,Stevenson,Maryland,21153,MD,"1525 GREENSPRING VALLEY RD, STEVENSON, MD 21153",39.421264398000055,-76.70124749899998,POINT (-76.70124749899998 39.42126439800005),"1525,  Greenspring Valley Road , Stevenson, Baltimore County, Maryland, 21153, United States",1.0,0,0,0
28014,1708,West,,Rogers,Avenue,,Baltimore County,1708 West Rogers Avenue,,Baltimore,Maryland,21209,MD,"1708 WEST ROGERS AVENUE, BALTIMORE, MD 21209",39.36316128,-76.65370914,POINT (-76.65370914 39.36316128),"1708,West  Rogers Avenue , Baltimore, Baltimore County, Maryland, 21209, United States",1.0,0,0,0
32624,4471,,,Redwood,Road,,Anne Arundel County,4471 Redwood Rd,# B,Fort Meade,Maryland,20755,MD,"4471 Redwood Rd # B, Fort Meade, MD 20755",39.09584599970407,-76.74039900042544,POINT (-76.74039900042544 39.09584599970407),"4471,  Redwood Road , Fort Meade, Anne Arundel County, Maryland, 20755, United States",1.0,0,0,0
17041,7201,,,Rossville,Boulevard,,Baltimore County,7201 Rossville Boulevard,,Baltimore,Maryland,21237,MD,"7201 ROSSVILLE BOULEVARD, BALTIMORE, MD 21237",39.35264721400004,-76.48210958999994,POINT (-76.48210958999994 39.35264721400004),"7201,  Rossville Boulevard , Baltimore, Baltimore County, Maryland, 21237, United States",1.0,0,0,0
28006,9000,,,Franklin Square,Drive,,Baltimore County,9000 Franklin Square Drive,,Baltimore,Maryland,21237,MD,"9000 FRANKLIN SQUARE DRIVE, BALTIMORE, MD 21237",39.3507894000001,-76.47990671,POINT (-76.47990670999999 39.3507894000001),"9000,  Franklin Square Drive , Baltimore, Baltimore County, Maryland, 21237, United States",1.0,0,0,0
32755,12244,,,Rockville,Pike,,Montgomery County,12244 Rockville Pike,,Rockville,Maryland,20852,MD,"12244 Rockville Pike, Rockville, MD 20852",39.05642700013745,-77.11969899990541,POINT (-77.11969899990541 39.05642700013745),"12244,  Rockville Pike , Rockville, Montgomery County, Maryland, 20852, United States",1.0,0,0,0
150,48,,,Mill,Street,,Penobscot County,48 Mill St,,Orono,Maine,4473,ME,"48 MILL ST, ORONO, ME 04473",44.88323699982016,-68.67015699969322,POINT (-68.67015699969322 44.88323699982016),"48,  Mill Street , Orono, Penobscot County, Maine, 4473, United States",1.0,0,0,0
89,1176,,,Main,Street,,York County,1176 Main St,,Waterboro,Maine,4087,ME,"1176 MAIN ST, WATERBORO, ME 04087",43.519972999845216,-70.71964799964474,POINT (-70.71964799964474 43.51997299984522),"1176,  Main Street , Waterboro, York County, Maine, 4087, United States",2.0,0,0,0
27979,111,,,Franklin Health,Commons,,Franklin County,111 Franklin Health Commons,,Farmington,Maine,4938,ME,"111 FRANKLIN HEALTH COMMONS, FARMINGTON, ME 04938",44.6266326000001,-70.16286718,POINT (-70.16286718000001 44.6266326000001),"111,  Franklin Health Commons , Farmington, Franklin County, Maine, 4938, United States",7.0,1,0,0
574,221,,,Watson Hill,Road,,York County,221 Watson Hill Rd,,Limerick,Maine,4048,ME,"221 WATSON HILL RD, LIMERICK, ME 04048",43.71523000007981,-70.79639599982976,POINT (-70.79639599982976 43.71523000007981),"221,  Watson Hill Road , Limerick, York County, Maine, 4048, United States",2.0,0,0,0
27998,181,,,Main,Street,,Oxford County,181 Main Street,,Norway,Maine,4268,ME,"181 MAIN STREET, NORWAY, ME 04268",44.2101653300001,-70.5324098199999,POINT (-70.5324098199999 44.2101653300001),"181,  Main Street , Norway, Oxford County, Maine, 4268, United States",7.0,1,0,0
22,143,,,State,Street,,Cumberland County,143 State St,,Portland,Maine,4101,ME,"143 STATE ST, PORTLAND, ME 04101",43.65207500001756,-70.26507799991332,POINT (-70.26507799991332 43.65207500001756),"143,  State Street , Portland, Cumberland County, Maine, 4101, United States",1.0,0,0,0
307,17,,,Westmanland,Road,,Aroostook County,17 Westmanland Rd,,New Sweden,Maine,4762,ME,"17 WESTMANLAND RD, NEW SWEDEN, ME 04762",46.94168699992721,-68.13378200036014,POINT (-68.13378200036014 46.94168699992721),"17,  Westmanland Road , New Sweden, Aroostook County, Maine, 4762, United States",9.0,1,0,0
19236,15,,,Estabrooke,Drive,,Penobscot County,15 Estabrooke Drive,,Orono,Maine,4469,ME,"15 ESTABROOKE DRIVE, ORONO, ME 04469",44.89640108700007,-68.66998350699998,POINT (-68.66998350699998 44.89640108700007),"15,  Estabrooke Drive , Orono, Penobscot County, Maine, 4469, United States",1.0,0,0,0
48,44,,,Mouse,Lane,,York County,44 Mouse Ln,,Alfred,Maine,4002,ME,"44 MOUSE LN, ALFRED, ME 04002",43.46137099981927,-70.70047899981556,POINT (-70.70047899981556 43.46137099981927),"44,  Mouse Lane , Alfred, York County, Maine, 4002, United States",3.0,0,0,0
35,938,,,Long Plains,Road,,York County,938 Long Plains Rd,,Buxton,Maine,4093,ME,"938 LONG PLAINS RD, BUXTON, ME 04093",43.64891400028592,-70.54170799957066,POINT (-70.54170799957066 43.64891400028592),"938,  Long Plains Road , Buxton, York County, Maine, 4093, United States",2.0,0,0,0
85,672,,,Main,Street,,Lincoln County,672 Main St,,Damariscotta,Maine,4543,ME,"672 MAIN ST, DAMARISCOTTA, ME 04543",44.04661800026155,-69.50443100003397,POINT (-69.50443100003397 44.04661800026155),"672,  Main Street , Damariscotta, Lincoln County, Maine, 4543, United States",10.0,1,0,0
25421,1111,,,Horizon,Court,,Oakland County,1111 Horizon Court,,Rochester Hills,Michigan,48309,MI,"1111 Horizon Court, Rochester Hills, MI 48309",42.657976680854986,-83.15552569756579,POINT (-83.15552569756579 42.65797668085499),"1111,  Horizon Court , Rochester Hills, Oakland County, Michigan, 48309, United States",1.0,0,0,0
43030,1851,,,Radcliff,Street,,Wayne County,1851 Radcliff St,,Garden City,Michigan,48135,MI,"1851 RADCLIFF ST, GARDEN CITY, MI 48135",42.32294393406993,-83.37693475203021,POINT (-83.37693475203021 42.32294393406993),"1851,  Radcliff Street , Garden City, Wayne County, Michigan, 48135, United States",1.0,0,0,0
43747,2600,,,Garland,,,Wayne County,2600 Garland,,Detroit,Michigan,48214,MI,"2600 GARLAND, DETROIT, MI 48214",42.36987571799423,-82.98309839877724,POINT (-82.98309839877724 42.36987571799423),"2600,  Garland  , Detroit, Wayne County, Michigan, 48214, United States",1.0,0,0,0
32138,74,,,Washington,Avenue,North,Calhoun County,74 Washington Ave N,,Battle Creek,Michigan,49037,MI,"74 Washington Ave N, Battle Creek, MI 49037",42.32667200011167,-85.18993499989153,POINT (-85.18993499989153 42.32667200011167),"74,  Washington Avenue North, Battle Creek, Calhoun County, Michigan, 49037, United States",1.0,0,0,0
28258,1500,East,,Sherman,Boulevard,,Muskegon County,1500 E Sherman Boulevard,,Muskegon,Michigan,49444,MI,"1500 E SHERMAN BOULEVARD, MUSKEGON, MI 49444",43.20579374,-86.20860504,POINT (-86.20860503999999 43.20579374),"1500,East  Sherman Boulevard , Muskegon, Muskegon County, Michigan, 49444, United States",1.0,0,0,0
25113,115,West,,John,Street,,Missaukee County,115 West John Street,,Lake City,Michigan,49651,MI,"115 West John Street, Lake City, MI 49651",44.33407511247584,-85.21537748511868,POINT (-85.21537748511868 44.33407511247584),"115,West  John Street , Lake City, Missaukee County, Michigan, 49651, United States",5.0,1,0,0
25094,1697,West,,Grand,Boulevard,,Wayne County,1697 West Grand Boulevard,,Detroit,Michigan,48208,MI,"1697 West Grand Boulevard, Detroit, MI 48208",42.348406575742594,-83.11081625751596,POINT (-83.11081625751596 42.34840657574259),"1697,West  Grand Boulevard , Detroit, Wayne County, Michigan, 48208, United States",1.0,0,0,0
25004,46918,,,Erickson,Drive,,Houghton County,46918 Erickson Drive,,Atlantic Mine,Michigan,49905,MI,"46918 Erickson Drive, Atlantic Mine, MI 49905",47.097612600078925,-88.62632259988868,POINT (-88.62632259988868 47.09761260007893),"46918,  Erickson Drive , Atlantic Mine, Houghton County, Michigan, 49905, United States",4.0,1,0,0
25063,1900,,,3rd,Avenue,North,Delta County,1900 3Rd Avenue North,,Escanaba,Michigan,49829,MI,"1900 3rd Avenue North, Escanaba, MI 49829",45.7496792317832,-87.07500374575648,POINT (-87.07500374575648 45.7496792317832),"1900,  3rd Avenue North, Escanaba, Delta County, Michigan, 49829, United States",4.0,1,0,0
25334,200,South,,Main,Street,,Osceola County,200 South Main Street,,Hersey,Michigan,49639,MI,"200 South Main Street, Hersey, MI 49639",43.848367086124725,-85.44481296598545,POINT (-85.44481296598545 43.84836708612472),"200,South  Main Street , Hersey, Osceola County, Michigan, 49639, United States",10.0,1,0,0
24278,4215,North,,Mission,Road,,Isabella County,4215 North Mission Road,,Rosebush,Michigan,48878,MI,"4215 North Mission Road, Rosebush, MI 48878",43.70180086259239,-84.76848947974337,POINT (-84.76848947974337 43.70180086259239),"4215,North  Mission Road , Rosebush, Isabella County, Michigan, 48878, United States",5.0,1,1,1
17910,235,,,Marshall,Avenue,,Ramsey County,235 Marshall Ave,,Saint Paul,Minnesota,55102,MN,"235 MARSHALL AVE, SAINT PAUL, MN 55102",44.94920027200005,-93.109663986,POINT (-93.109663986 44.94920027200005),"235,  Marshall Avenue , Saint Paul, Ramsey County, Minnesota, 55102, United States",1.0,0,0,0
43190,242,,,Church,Street,,Mahnomen County,242 Church St,,Naytahwaush,Minnesota,56566,MN,"242 CHURCH ST, NAYTAHWAUSH, MN 56566",47.27586180774904,-95.61953846489548,POINT (-95.61953846489548 47.27586180774904),"242,  Church Street , Naytahwaush, Mahnomen County, Minnesota, 56566, United States",10.0,1,1,1
36442,600,,,6th,Street,,Lac qui Parle County,600 6Th Street,,Madison,Minnesota,56256,MN,"600 6TH STREET, MADISON, MN 56256",45.0151002998646,-96.19341273248465,POINT (-96.19341273248465 45.0151002998646),"600,  6th Street , Madison, Lac qui Parle County, Minnesota, 56256, United States",10.0,1,0,0
30921,332,North,,57th,Avenue,West,St. Louis County,332 N 57Th Ave W,,Duluth,Minnesota,55807,MN,"332 N 57th Ave W, Duluth, MN 55807",46.737669000222446,-92.1696600000974,POINT (-92.16966000009739 46.73766900022245),"332,North  57th Avenue West, Duluth, St. Louis County, Minnesota, 55807, United States",1.0,0,0,0
19559,513,,,Main,Street,,Martin County,513 Main Street,,Ormsby,Minnesota,56162,MN,"513 Main Street, Ormsby, Minnesota 56162",43.848123,-94.698941,POINT (-94.698941 43.848123),"513,  Main Street , Ormsby, Martin County, Minnesota, 56162, United States",10.0,1,0,0
41652,108,North,,Main,,,Clay County,108 N Main,,Dilworth,Minnesota,56529,MN,"108 N MAIN, DILWORTH, MN 56529",46.87822990789019,-96.70369416521324,POINT (-96.70369416521324 46.87822990789019),"108,North  Main  , Dilworth, Clay County, Minnesota, 56529, United States",1.0,0,0,0
17069,226,,,Park,Avenue,South,Stearns County,226 Park Avenue South,,St. Cloud,Minnesota,56301,MN,"226 PARK AVENUE SOUTH, ST. CLOUD, MN 56301",45.54754076400007,-94.20631615899995,POINT (-94.20631615899995 45.54754076400007),"226,  Park Avenue South, St. Cloud, Stearns County, Minnesota, 56301, United States",1.0,0,0,0
42035,16620,,,Five Hawks,Avenue,Southeast,Scott County,16620 Five Hawks Ave Se,,Prior Lake,Minnesota,55372,MN,"16620 FIVE HAWKS AVE SE, PRIOR LAKE, MN 55372",44.70832351288608,-93.43691095673334,POINT (-93.43691095673334 44.70832351288608),"16620,  Five Hawks Avenue Southeast, Prior Lake, Scott County, Minnesota, 55372, United States",1.0,0,0,0
28379,640,,,Jackson,Street,,Ramsey County,640 Jackson Street,,St. Paul,Minnesota,55101,MN,"640 JACKSON STREET, ST. PAUL, MN 55101",44.95588753,-93.09495164,POINT (-93.09495164 44.95588753),"640,  Jackson Street , St. Paul, Ramsey County, Minnesota, 55101, United States",1.0,0,0,0
20317,105,North,,Minnesota,Street,,Brown County,105 North Minnesota Street,,New Ulm,Minnesota,56073,MN,"105 North Minnesota Street, New Ulm, Minnesota 56073",44.314607,-94.460213,POINT (-94.460213 44.314607),"105,North  Minnesota Street , New Ulm, Brown County, Minnesota, 56073, United States",4.0,1,0,0
36426,213,,,Main,Avenue,North,Clearwater County,213 Main Avenue North,,Bagley,Minnesota,56621,MN,"213 MAIN AVENUE NORTH, BAGLEY, MN 56621",47.52429314024368,-95.39930732670202,POINT (-95.39930732670202 47.52429314024368),"213,  Main Avenue North, Bagley, Clearwater County, Minnesota, 56621, United States",5.0,1,0,0
41445,9011,,,Robyn,Road,,St. Louis County,9011 Robyn Road,,St. Louis,Missouri,63126,MO,"9011 ROBYN ROAD, ST. LOUIS, MO 63126",38.545798227955615,-90.3984893497919,POINT (-90.3984893497919 38.54579822795561),"9011,  Robyn Road , St. Louis, St. Louis County, Missouri, 63126, United States",1.0,0,0,0
28624,300,,,Health,Way,,Washington County,300 Health Way,,Potosi,Missouri,63664,MO,"300 HEALTH WAY, POTOSI, MO 63664",37.92597311,-90.77266582,POINT (-90.77266582 37.92597311),"300,  Health Way , Potosi, Washington County, Missouri, 63664, United States",5.0,1,0,0
19666,123,North,,Osage,Boulevard,,Vernon County,123 North Osage Boulevard,,Nevada,Missouri,64772,MO,"123 North Osage Boulevard, Nevada, Missouri 64772",37.838675,-94.350296,POINT (-94.350296 37.838675),"123,North  Osage Boulevard , Nevada, Vernon County, Missouri, 64772, United States",7.0,1,0,0
42111,6903,,,Oak,Street,,Jackson County,6903 Oak Street,,Kansas City,Missouri,64113,MO,"6903 OAK STREET, KANSAS CITY, MO 64113",39.00235134728466,-94.58373638227432,POINT (-94.58373638227432 39.00235134728466),"6903,  Oak Street , Kansas City, Jackson County, Missouri, 64113, United States",1.0,0,0,0
28521,11133,,,Dunn,Road,,St. Louis County,11133 Dunn Road,,St. Louis,Missouri,63136,MO,"11133 DUNN ROAD, ST. LOUIS, MO 63136",38.7765816900001,-90.2403580599999,POINT (-90.24035805999991 38.7765816900001),"11133,  Dunn Road , St. Louis, St. Louis County, Missouri, 63136, United States",1.0,0,0,0
33438,14,South,,Water,Street,,Clay County,14 S Water St,,Liberty,Missouri,64068,MO,"14 S WATER ST, LIBERTY, MO 64068",39.2451667412087,-94.41950561012632,POINT (-94.41950561012632 39.2451667412087),"14,South  Water Street , Liberty, Clay County, Missouri, 64068, United States",1.0,0,0,0
41444,910,,,Homefield,Boulevard,,St. Charles County,910 Homefield Blvd,,O'Fallon,Missouri,63366,MO,"910 HOMEFIELD BLVD, O'FALLON, MO 63366",38.82675705714275,-90.6864849853409,POINT (-90.6864849853409 38.82675705714275),"910,  Homefield Boulevard , O'Fallon, St. Charles County, Missouri, 63366, United States",1.0,0,0,0
28596,450,East,,Sigler,Avenue,,Scotland County,450 E Sigler Avenue,,Memphis,Missouri,63555,MO,"450 E SIGLER AVENUE, MEMPHIS, MO 63555",40.4647753900001,-92.16495149,POINT (-92.16495149000001 40.4647753900001),"450,East  Sigler Avenue , Memphis, Scotland County, Missouri, 63555, United States",10.0,1,0,0
28513,2800,East,,Rock Haven,Road,,Cass County,2800 E Rock Haven Road,,Harrisonville,Missouri,64701,MO,"2800 E ROCK HAVEN ROAD, HARRISONVILLE, MO 64701",38.66507203,-94.37749675,POINT (-94.37749675000001 38.66507203),"2800,East  Rock Haven Road , Harrisonville, Cass County, Missouri, 64701, United States",2.0,0,0,0
20492,117,North,,Main,,,McDonald County,117 North Main,,South West City,Missouri,64863,MO,"117 North Main, South West City, Missouri 64863",36.514898,-94.611394,POINT (-94.611394 36.514898),"117,North  Main  , South West City, McDonald County, Missouri, 64863, United States",2.0,0,0,0
19975,300,West,,Third,Street,,Jasper County,300 West Third Street,,Carthage,Missouri,64836,MO,"300 West Third Street, Carthage, Missouri 64836",37.336188,-94.302271,POINT (-94.302271 37.336188),"300,West  Third Street , Carthage, Jasper County, Missouri, 64836, United States",2.0,0,0,0
28414,1430,,Highway,4,,East,Marshall County,1430 Highway 4 East,,Holly Springs,Mississippi,38635,MS,"1430 HIGHWAY 4 EAST, HOLLY SPRINGS, MS 38635",34.7870988700001,-89.41665948,POINT (-89.41665948000001 34.7870988700001),"1430, Highway 4  East, Holly Springs, Marshall County, Mississippi, 38635, United States",2.0,0,0,0
28491,823,,Highway,589,,,Lamar County,823 Highway 589,,Purvis,Mississippi,39475,MS,"823 HIGHWAY 589, PURVIS, MS 39475",31.16660224,-89.42521313,POINT (-89.42521313 31.16660224),"823, Highway 589  , Purvis, Lamar County, Mississippi, 39475, United States",2.0,0,0,0
36577,2375,,,Oakley,Road,,Hinds County,2375 Oakley Road,,Raymond,Mississippi,39154,MS,"2375 OAKLEY ROAD, RAYMOND, MS 39154",32.219286861866074,-90.50961903329592,POINT (-90.50961903329592 32.21928686186607),"2375,  Oakley Road , Raymond, Hinds County, Mississippi, 39154, United States",2.0,0,0,0
43061,1035,,,Goodwater,Road,Northwest,Simpson County,1035 Goodwater Rd Nw,,Magee,Mississippi,39111,MS,"1035 GOODWATER RD NW, MAGEE, MS 39111",31.87825762464348,-89.75376445670665,POINT (-89.75376445670665 31.87825762464348),"1035,  Goodwater Road Northwest, Magee, Simpson County, Mississippi, 39111, United States",2.0,0,0,0
28424,205,North,,Cherry,Street,,Pike County,205 North Cherry Street,,Magnolia,Mississippi,39652,MS,"205 NORTH CHERRY STREET, MAGNOLIA, MS 39652",31.1458664,-90.45959046,POINT (-90.45959046 31.1458664),"205,North  Cherry Street , Magnolia, Pike County, Mississippi, 39652, United States",5.0,1,0,0
16422,113,,,Marketridge,Drive,,Madison County,113 Marketridge Drive,,Ridgeland,Mississippi,39157,MS,"113 MARKETRIDGE DRIVE, RIDGELAND, MS 39157",32.402516411000065,-90.17819637399998,POINT (-90.17819637399998 32.40251641100006),"113,  Marketridge Drive , Ridgeland, Madison County, Mississippi, 39157, United States",1.0,0,0,0
20327,130,,,Holland,Street,,Sharkey County,130 Holland Street,,Anguilla,Mississippi,38721,MS,"130 Holland Street, Anguilla, Mississippi 38721",32.974343,-90.829348,POINT (-90.829348 32.974343),"130,  Holland Street , Anguilla, Sharkey County, Mississippi, 38721, United States",6.0,1,0,0
36579,3794,,State Hwy,468,,,Rankin County,3794 State Hwy 468,,Pearl,Mississippi,39208,MS,"3794 STATE HWY 468, PEARL, MS 39208",32.22771316904888,-90.05899545159055,POINT (-90.05899545159055 32.22771316904888),"3794, State Hwy 468  , Pearl, Rankin County, Mississippi, 39208, United States",1.0,0,0,0
28454,300,South,,E Third,Avenue,Southeast,Simpson County,300 S E Third Avenue Se,,Magee,Mississippi,39111,MS,"300 S E THIRD AVENUE SE, MAGEE, MS 39111",31.8711801700001,-89.72902186,POINT (-89.72902186 31.8711801700001),"300,South  E Third Avenue Southeast, Magee, Simpson County, Mississippi, 39111, United States",2.0,0,0,0
20488,154,,,Maud,Avenue,,Simpson County,154 Maud Avenue,,Mendenhall,Mississippi,39114,MS,"154 Maud Avenue, Mendenhall, Mississippi 39114",31.961938,-89.870693,POINT (-89.870693 31.961938),"154,  Maud Avenue , Mendenhall, Simpson County, Mississippi, 39114, United States",2.0,0,0,0
28423,200,,Highway,30,,West,Union County,200 Highway 30 West,,New Albany,Mississippi,38652,MS,"200 HIGHWAY 30 WEST, NEW ALBANY, MS 38652",34.4978322100001,-89.02806743,POINT (-89.02806742999999 34.4978322100001),"200, Highway 30  West, New Albany, Union County, Mississippi, 38652, United States",7.0,1,0,0
28663,321,,,Madison,Street,,Madison County,321 Madison Street,,Sheridan,Montana,59749,MT,"321 MADISON STREET, SHERIDAN, MT 59749",45.4530315000001,-112.19203879,POINT (-112.19203879 45.4530315000001),"321,  Madison Street , Sheridan, Madison County, Montana, 59749, United States",10.0,1,0,0
