index,Location_id,address_1,address_2,city,state,zip,county,location_source_value,latitude,longitude,address_type,state_abbr,flag,geometry,ZCTA5CE20,NAMELSAD_COUNTY_20,county_match
206,358,Po Box 206,,Bronx,New York,10463,Bronx County,"PO BOX 206, BRONX, NY 10463",40.88007099978897,-73.90375200042783,PO Box,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-73.90375200042783 40.88007099978897),10463,Bronx County,1
208,359,Po Box 4416,,Hamden,Connecticut,06514,New Haven County,"PO BOX 4416, HAMDEN, CT 06514",41.37272699983631,-72.92257300004205,PO Box,CT,FAILED DUE TO PO BOX ADDRESS,POINT (-72.92257300004205 41.37272699983631),06514,New Haven County,1
210,365,Po Box 1605,,Lakewood,New Jersey,08701,Ocean County,"PO BOX 1605, LAKEWOOD, NJ 08701",40.09633199992195,-74.2152390001698,PO Box,NJ,FAILED DUE TO PO BOX ADDRESS,POINT (-74.2152390001698 40.09633199992195),08701,Ocean County,1
214,368,Po Box 300,,Buffalo,New York,14215,Erie County,"PO BOX 300, BUFFALO, NY 14215",42.941290999843886,-78.80055200027958,PO Box,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-78.80055200027958 42.94129099984389),14215,Erie County,1
215,369,Po Box 50226,,Brooklyn,New York,11205,Kings County,"PO BOX 50226, BROOKLYN, NY 11205",40.69243099977813,-73.96175799968265,PO Box,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-73.96175799968265 40.69243099977813),11205,Kings County,1
217,382,Po Box 3245,,Newark,New Jersey,07103,Essex County,"PO BOX 3245, NEWARK, NJ 07103",40.73685600012238,-74.19843399965579,PO Box,NJ,FAILED DUE TO PO BOX ADDRESS,POINT (-74.19843399965579 40.73685600012238),07103,Essex County,1
219,386,199 Lee Ave,PMB 221,Brooklyn,New York,11211,Kings County,"199 LEE AVE PMB 221, BROOKLYN, NY 11211",40.70205400018134,-73.9558209998339,Street Address,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-73.9558209998339 40.70205400018134),11211,Kings County,1
220,387,40-45Th St,,Copiague,New York,11726,Suffolk County,"40-45TH ST, COPIAGUE, NY 11726",40.7006039999825,-73.40594699965838,Ambiguous,NY,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-73.40594699965838 40.7006039999825),11726,Suffolk County,1
221,388,Po Box 102,,Peekskill,New York,10566,Westchester County,"PO BOX 102, PEEKSKILL, NY 10566",41.29131299983517,-73.91734599990822,PO Box,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-73.91734599990822 41.29131299983517),10566,Westchester County,1
222,399,Po Box 102,,Buffalo,New York,14213,Erie County,"PO BOX 102, BUFFALO, NY 14213",42.91968000022274,-78.88987200012099,PO Box,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-78.88987200012099 42.91968000022274),14213,Erie County,1
223,401,Po Box 1009,,Goshen,New York,10924,Orange County,"PO BOX 1009, GOSHEN, NY 10924",41.4001899998062,-74.32339200027971,PO Box,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-74.32339200027971 41.4001899998062),10924,Orange County,1
224,408,Po Box 597,,Deer Park,New York,11729,Suffolk County,"PO BOX 597, DEER PARK, NY 11729",40.7576479998456,-73.32505799957553,PO Box,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-73.32505799957553 40.7576479998456),11729,Suffolk County,1
225,415,Po Box 120162,,Brooklyn,New York,11212,Kings County,"PO BOX 120162, BROOKLYN, NY 11212",40.66080099976372,-73.92007900019264,PO Box,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-73.92007900019264 40.66080099976372),11212,Kings County,1
226,417,Po Box 3531,,Newark,New Jersey,07103,Essex County,"PO BOX 3531, NEWARK, NJ 07103",40.73685600012238,-74.19843399965579,PO Box,NJ,FAILED DUE TO PO BOX ADDRESS,POINT (-74.19843399965579 40.73685600012238),07103,Essex County,1
228,422,Po Box 34,,Buffalo,New York,14209,Erie County,"PO BOX 34, BUFFALO, NY 14209",42.9086329999817,-78.86700400025988,PO Box,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-78.86700400025988 42.9086329999817),14209,Erie County,1
229,425,"9725 Lefferts Blvd, S",,Richmond Hl,New York,11419,Queens County,"9725 LEFFERTS BLVD, S RICHMOND HL, NY 11419",40.69083999986616,-73.82639400014745,Street Address,NY,FAILED DUE TO PRESENCE OF SPECIAL CHARACTERS,POINT (-73.82639400014745 40.69083999986616),11419,Queens County,1
230,427,Po Box 6077,,Wolcott,Connecticut,06716,New Haven County,"PO BOX 6077, WOLCOTT, CT 06716",41.60904799991255,-73.0048349995782,PO Box,CT,FAILED DUE TO PO BOX ADDRESS,POINT (-73.00483499957819 41.60904799991255),06716,New Haven County,1
231,430,199 Lee St,PMB 221,Brooklyn,New York,11211,Kings County,"199 LEE ST PMB 221, BROOKLYN, NY 11211",40.70201899969352,-73.95577800017621,Street Address,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-73.95577800017621 40.70201899969352),11211,Kings County,1
232,443,Po Box 30376,,Staten Island,New York,10303,Richmond County,"PO BOX 30376, STATEN ISLAND, NY 10303",40.63007500031636,-74.15819700011437,PO Box,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-74.15819700011437 40.63007500031636),10303,Richmond County,1
233,447,174 Broadway,PMB 509,Brooklyn,New York,11211,Kings County,"174 BROADWAY PMB 509, BROOKLYN, NY 11211",40.710004000109976,-73.96263999976456,Street Address,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-73.96263999976456 40.71000400010998),11211,Kings County,1
234,460,Po Box 5186,,Trenton,New Jersey,08638,Mercer County,"PO BOX 5186, TRENTON, NJ 08638",40.233771000307655,-74.7536010001478,PO Box,NJ,FAILED DUE TO PO BOX ADDRESS,POINT (-74.7536010001478 40.23377100030766),08638,Mercer County,1
235,473,Po Box 153,,Greenfld Park,New York,12435,Ulster County,"PO BOX 153, GREENFLD PARK, NY 12435",41.74651500023413,-74.52528499978808,PO Box,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-74.52528499978808 41.74651500023413),12435,Ulster County,1
236,479,Po Box 357,,Slingerlands,New York,12159,Albany County,"PO BOX 357, SLINGERLANDS, NY 12159",42.653531000098056,-73.84489799962967,PO Box,NY,FAILED DUE TO PO BOX ADDRESS,POINT (-73.84489799962967 42.65353100009806),12159,Albany County,1
238,487,Po Box 240698,,Dorchester,Massachusetts,02124,Suffolk County,"PO BOX 240698, DORCHESTER, MA 02124",42.28891999987827,-71.06999199980213,PO Box,MA,FAILED DUE TO PO BOX ADDRESS,POINT (-71.06999199980213 42.28891999987827),02124,Suffolk County,1
240,496,Po Box 551,,Plainville,Connecticut,06062,Hartford County,"PO BOX 551, PLAINVILLE, CT 06062",41.66409999989184,-72.86746099983182,PO Box,CT,FAILED DUE TO PO BOX ADDRESS,POINT (-72.86746099983182 41.66409999989184),06062,Hartford County,1
242,504,Po Box 504,,Skowhegan,Maine,04976,Somerset County,"PO BOX 504, SKOWHEGAN, ME 04976",44.76750599969785,-69.71732100007907,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-69.71732100007907 44.76750599969785),04976,Somerset County,1
245,505,Po Box 105,,Northeast Hbr,Maine,04662,Hancock County,"PO BOX 105, NORTHEAST HBR, ME 04662",44.294139999939766,-68.29021100013286,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-68.29021100013286 44.29413999993977),04662,Hancock County,1
246,506,Po Box 353,,Livermore,Maine,04254,Androscoggin County,"PO BOX 353, LIVERMORE, ME 04254",44.47529799986402,-70.18757599969288,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-70.18757599969288 44.47529799986402),04254,Androscoggin County,1
247,512,Po Box 24,,Standish,Maine,04084,Cumberland County,"PO BOX 24, STANDISH, ME 04084",43.7343259997848,-70.60090100030256,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-70.60090100030256 43.7343259997848),04084,Cumberland County,1
249,513,Po Box 277,,Springvale,Maine,04083,York County,"PO BOX 277, SPRINGVALE, ME 04083",43.46634099990878,-70.79558200041821,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-70.79558200041821 43.46634099990878),04083,York County,1
251,514,Po Box 147,,Alfred,Maine,04002,York County,"PO BOX 147, ALFRED, ME 04002",43.499027000037366,-70.59116499996446,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-70.59116499996446 43.49902700003737),04002,York County,1
253,515,Po Box 307,,South Berwick,Maine,03908,York County,"PO BOX 307, SOUTH BERWICK, ME 03908",43.23483999969673,-70.81057199981643,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-70.81057199981643 43.23483999969673),03908,York County,1
254,520,Po Box 631,,Camden,Maine,04843,Knox County,"PO BOX 631, CAMDEN, ME 04843",44.20427100020543,-69.0682319997154,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-69.06823199971539 44.20427100020543),04843,Knox County,1
258,521,Po Box 396,,Kennebunk,Maine,04043,York County,"PO BOX 396, KENNEBUNK, ME 04043",43.384105999996194,-70.5460469998352,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-70.5460469998352 43.38410599999619),04043,York County,1
259,524,Rt 194,,Alna,Maine,04535,Lincoln County,"RT 194, ALNA, ME 04535",44.11380599977971,-69.61944599973225,PO Box,ME,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-69.61944599973225 44.11380599977971),04535,Lincoln County,1
261,526,Po Box 833,,Camden,Maine,04843,Knox County,"PO BOX 833, CAMDEN, ME 04843",44.20427100020543,-69.0682319997154,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-69.06823199971539 44.20427100020543),04843,Knox County,1
265,532,Po Box 874,,Ogunquit,Maine,03907,York County,"PO BOX 874, OGUNQUIT, ME 03907",43.247934999898106,-70.60043000012436,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-70.60043000012436 43.24793499989811),03907,York County,1
267,534,Po Box 118,,Limerick,Maine,04048,York County,"PO BOX 118, LIMERICK, ME 04048",43.68678600028196,-70.75599500025683,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-70.75599500025683 43.68678600028196),04048,York County,1
268,535,Po Box 76,,Brooklin,Maine,04616,Hancock County,"PO BOX 76, BROOKLIN, ME 04616",44.30873700032054,-68.57092499978663,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-68.57092499978663 44.30873700032054),04616,Hancock County,1
272,536,Po Box 136,,Winthrop,Maine,04364,Kennebec County,"PO BOX 136, WINTHROP, ME 04364",44.3066810002184,-69.96833200004754,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-69.96833200004754 44.3066810002184),04364,Kennebec County,1
273,538,Po Box 134,,Salem,New Hampshire,03079,Rockingham County,"PO BOX 134, SALEM, NH 03079",42.78257199992031,-71.22770699988781,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.22770699988781 42.78257199992031),03079,Rockingham County,1
274,539,Old Bar Harbor Rd,,Bar Harbor,Maine,04609,Hancock County,"OLD BAR HARBOR RD, BAR HARBOR, ME 04609",44.43035099972747,-68.28180999961322,Ambiguous,ME,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-68.28180999961322 44.43035099972747),04609,Hancock County,1
276,550,Po Box 8,,Eliot,Maine,03903,York County,"PO BOX 8, ELIOT, ME 03903",43.10285699970324,-70.77482599997718,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-70.77482599997718 43.10285699970324),03903,York County,1
278,556,Po Box 145,,Oakland,Maine,04963,Kennebec County,"PO BOX 145, OAKLAND, ME 04963",44.54478799989938,-69.71732899957667,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-69.71732899957667 44.54478799989938),04963,Kennebec County,1
281,559,Po Box 147,,Farmington,Maine,04938,Franklin County,"PO BOX 147, FARMINGTON, ME 04938",44.66841199969165,-70.14721399957966,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-70.14721399957966 44.66841199969165),04938,Franklin County,1
282,561,Po Box 836,,Blue Hill,Maine,04614,Hancock County,"PO BOX 836, BLUE HILL, ME 04614",44.41654800008688,-68.58930299977047,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-68.58930299977047 44.41654800008688),04614,Hancock County,1
283,561,Po Box 836,,Blue Hill,Maine,04614,Hancock County,"PO BOX 836, BLUE HILL, ME 04614",44.41654800008688,-68.58930299977047,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-68.58930299977047 44.41654800008688),04614,Hancock County,1
286,562,LOCAL,, KINGFIELD,Maine,04947,Franklin County,"LOCAL, KINGFIELD, ME 04947",44.96034099977474,-70.15905200019041,,ME,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-70.15905200019041 44.96034099977474),04947,Franklin County,1
290,572,Route 24 E,,Harpswell,Maine,04079,Cumberland County,"ROUTE 24 E, HARPSWELL, ME 04079",43.74915799969951,-70.00661299980446,Ambiguous,ME,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-70.00661299980446 43.74915799969951),04079,Cumberland County,1
291,586,Sebasco Rd,,Phippsburg,Maine,04562,Sagadahoc County,"SEBASCO RD, PHIPPSBURG, ME 04562",43.76923599990938,-69.85848900029193,Ambiguous,ME,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-69.85848900029193 43.76923599990938),04562,Sagadahoc County,1
294,587,Po Box 513,,Skowhegan,Maine,04976,Somerset County,"PO BOX 513, SKOWHEGAN, ME 04976",44.76750599969785,-69.71732100007907,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-69.71732100007907 44.76750599969785),04976,Somerset County,1
297,588,Po Box 385,,Windham,Maine,04062,Cumberland County,"PO BOX 385, WINDHAM, ME 04062",43.836720000177735,-70.44081199995763,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-70.44081199995763 43.83672000017773),04062,Cumberland County,1
298,593,Main St,,Washburn,Maine,04786,Aroostook County,"MAIN ST, WASHBURN, ME 04786",46.7870780002763,-68.15641000002174,Ambiguous,ME,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-68.15641000002174 46.7870780002763),04786,Aroostook County,1
300,595,Mill Pond Rd,,Beals,Maine,04611,Washington County,"MILL POND RD, BEALS, ME 04611",44.5164989999171,-67.6142369998588,Ambiguous,ME,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-67.6142369998588 44.5164989999171),04611,Washington County,1
305,613,Po Box 228,,Leeds,Maine,04263,Androscoggin County,"PO BOX 228, LEEDS, ME 04263",44.22760099969643,-70.08150300011431,PO Box,ME,FAILED DUE TO PO BOX ADDRESS,POINT (-70.08150300011431 44.22760099969643),04263,Androscoggin County,1
306,621,Po Box 458,,New Hampton,New Hampshire,03256,Belknap County,"PO BOX 458, NEW HAMPTON, NH 03256",43.61891999976916,-71.62493599981308,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.62493599981308 43.61891999976916),03256,Belknap County,1
308,631,Po Box 57,,Bradford,New Hampshire,03221,Merrimack County,"PO BOX 57, BRADFORD, NH 03221",43.267201000224006,-71.95560700035114,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.95560700035114 43.26720100022401),03221,Merrimack County,1
310,633,Po Box 424,,Bristol,New Hampshire,03222,Grafton County,"PO BOX 424, BRISTOL, NH 03222",43.59128999982939,-71.7375820001733,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.7375820001733 43.59128999982939),03222,Grafton County,1
312,638,Po Box 119,,Madison,New Hampshire,03849,Carroll County,"PO BOX 119, MADISON, NH 03849",43.93693600022736,-71.13421299963832,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.13421299963832 43.93693600022736),03849,Carroll County,1
313,642,Po Box 2737,,Conway,New Hampshire,03818,Carroll County,"PO BOX 2737, CONWAY, NH 03818",43.97772099983902,-71.11858200018261,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.11858200018261 43.97772099983902),03818,Carroll County,1
314,648,Po Box 450,,Enfield,New Hampshire,03748,Grafton County,"PO BOX 450, ENFIELD, NH 03748",43.64423200013282,-72.14125400028556,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-72.14125400028556 43.64423200013282),03748,Grafton County,1
316,652,Po Box 106,,Raymond,New Hampshire,03077,Rockingham County,"PO BOX 106, RAYMOND, NH 03077",43.04978300016152,-71.21039400028401,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.21039400028401 43.04978300016152),03077,Rockingham County,1
317,657,Po Box 336,,New London,New Hampshire,03257,Merrimack County,"PO BOX 336, NEW LONDON, NH 03257",43.4224029998892,-71.99824300026613,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.99824300026613 43.4224029998892),03257,Merrimack County,1
320,668,Po Box 635,,Seabrook,New Hampshire,03874,Rockingham County,"PO BOX 635, SEABROOK, NH 03874",42.89153100026085,-70.87142199968373,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-70.87142199968373 42.89153100026085),03874,Rockingham County,1
323,673,Corner Of North Rd And,,Brentwood,New Hampshire,03833,Rockingham County,"CORNER OF NORTH RD AND RTE 125 BREN, BRENTWOOD, NH 03833",42.98270399989272,-70.94156100000039,Intersection,NH,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-70.94156100000039 42.98270399989272),03833,Rockingham County,1
326,674,Strawberry Hill,,Bethlehem,New Hampshire,03574,Grafton County,"STRAWBERRY HILL, BETHLEHEM, NH 03574",44.27877700000232,-71.69280100032793,Ambiguous,NH,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-71.69280100032793 44.27877700000232),03574,Grafton County,1
328,676,Po Box 2010,,Acworth,New Hampshire,03601,Sullivan County,"PO BOX 2010, ACWORTH, NH 03601",43.232802000263206,-72.3245010000215,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-72.3245010000215 43.23280200026321),03601,Sullivan County,1
332,681,Po Box 17,,Henniker,New Hampshire,03242,Merrimack County,"PO BOX 17, HENNIKER, NH 03242",43.17685900026667,-71.81967300000524,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.81967300000524 43.17685900026667),03242,Merrimack County,1
335,682,Po Box 566,,South Sutton,New Hampshire,03273,Merrimack County,"PO BOX 566, SOUTH SUTTON, NH 03273",43.29035400005981,-71.87933700001697,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.87933700001697 43.29035400005981),03273,Merrimack County,1
337,683,Rfd 6 Box 253,,Laconia,New Hampshire,03246,Belknap County,"RFD 6 BOX 253, LACONIA, NH 03246",43.52719099974152,-71.46840900013106,PO Box,NH,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-71.46840900013106 43.52719099974152),03246,Belknap County,1
339,684,Rr 2,,Canaan,New Hampshire,03741,Grafton County,"RR 2, CANAAN, NH 03741",43.64732499976388,-72.01489300007113,PO Box,NH,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-72.01489300007113 43.64732499976388),03741,Grafton County,1
341,685,Po Box 2,,Danville,New Hampshire,03819,Rockingham County,"PO BOX 2, DANVILLE, NH 03819",42.90503800014729,-71.14035899972443,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.14035899972443 42.90503800014729),03819,Rockingham County,1
342,690,Po Box 895,,Merrimack,New Hampshire,03054,Hillsborough County,"PO BOX 895, MERRIMACK, NH 03054",42.87684499980885,-71.48390200039283,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.48390200039283 42.87684499980885),03054,Hillsborough County,1
346,699,Po Box 188,,Moultonboro,New Hampshire,03254,Carroll County,"PO BOX 188, MOULTONBORO, NH 03254",43.7246109997846,-71.3602450001505,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.3602450001505 43.7246109997846),03254,Carroll County,1
347,700,Po Box 7,,East Swanzey,New Hampshire,03446,Cheshire County,"PO BOX 7, EAST SWANZEY, NH 03446",42.87568800027987,-72.26632900018704,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-72.26632900018704 42.87568800027987),03446,Cheshire County,1
348,703,Po Box 603,,Windham,New Hampshire,03087,Rockingham County,"PO BOX 603, WINDHAM, NH 03087",42.79850100026262,-71.29531100028677,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.29531100028677 42.79850100026262),03087,Rockingham County,1
349,704,Po Box 212,,Hudson,New Hampshire,03051,Hillsborough County,"PO BOX 212, HUDSON, NH 03051",42.76181100004648,-71.43351100003858,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.43351100003858 42.76181100004648),03051,Hillsborough County,1
354,707,Po Box 582,,Keene,New Hampshire,03431,Cheshire County,"PO BOX 582, KEENE, NH 03431",42.93408099977128,-72.27923200027952,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-72.27923200027952 42.93408099977128),03431,Cheshire County,1
355,713,Po Box 776,,Hanover,New Hampshire,03755,Grafton County,"PO BOX 776, HANOVER, NH 03755",43.69984599993701,-72.28773400018316,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-72.28773400018316 43.69984599993701),03755,Grafton County,1
356,721,Box 297 450 Main Street,,Gorhain Nh,New Hampshire,03581,Coos County,"BOX 297 450 MAIN STREET, GORHAIN NH, NH 03581",44.4072810000628,-71.19723300044868,Street Address,NH,FAILED DUE TO STREET ADDRESS STARTS WITH LETTER,POINT (-71.19723300044868 44.4072810000628),03581,Coos County,1
359,731,Po Box 1,,Meredith,New Hampshire,03253,Belknap County,"PO BOX 1, MEREDITH, NH 03253",43.653957000228594,-71.49922900007493,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.49922900007493 43.65395700022859),03253,Belknap County,1
363,734,Po Box 736,,Somersworth,New Hampshire,03878,Strafford County,"PO BOX 736, SOMERSWORTH, NH 03878",43.25864200028375,-70.86521700004641,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-70.86521700004641 43.25864200028375),03878,Strafford County,1
364,735,Po Box 74,,Woodstock,New Hampshire,03293,Grafton County,"PO BOX 74, WOODSTOCK, NH 03293",43.98020099987069,-71.68407199974523,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-71.68407199974523 43.98020099987069),03293,Grafton County,1
365,736,Po Box 461,,Charlestown,New Hampshire,03603,Sullivan County,"PO BOX 461, CHARLESTOWN, NH 03603",43.2358199998478,-72.4229510003036,PO Box,NH,FAILED DUE TO PO BOX ADDRESS,POINT (-72.4229510003036 43.2358199998478),03603,Sullivan County,1
